pair,month,minutes,hole,crossed_minutes,bid_match,ask_match,quality,included,triangulation_pips
EURGBP,2024-05,32336,False,0,,,True,True,0.079
EURGBP,2024-06,28368,False,0,,,True,True,0.067
EURGBP,2024-07,32532,False,0,,,True,True,0.068
EURGBP,2024-08,31289,False,0,,,True,True,0.074
EURGBP,2024-09,30162,False,0,,,True,True,0.064
EURGBP,2024-10,32913,False,0,,,True,True,0.063
EURGBP,2024-11,29786,False,0,,,True,True,0.069
EURGBP,2024-12,30414,False,0,,,True,True,0.074
EURGBP,2025-01,31575,False,0,,,True,True,0.072
EURGBP,2025-02,28694,False,0,,,True,True,0.063
EURGBP,2025-03,30218,False,0,,,True,True,0.062
EURGBP,2025-04,31558,False,0,,,True,True,0.086
EURGBP,2025-05,31358,False,0,,,True,True,0.078
EURGBP,2025-06,30306,False,0,,,True,True,0.062
EURGBP,2025-07,32956,False,0,,,True,True,0.063
EURGBP,2025-08,29987,False,0,,,True,True,0.069
EURGBP,2025-09,31433,False,0,,,True,True,0.06
EURGBP,2025-10,32734,False,0,,,True,True,0.059
EURGBP,2025-11,28730,False,0,,,True,True,0.063
EURGBP,2025-12,31677,False,0,,,True,True,0.059
EURGBP,2026-01,30088,False,0,,,True,True,0.058
EURGBP,2026-02,28674,False,0,,,True,True,0.06
EURGBP,2026-03,31706,False,0,,,True,True,0.061
EURGBP,2026-04,31470,False,0,,,True,True,0.066
EURGBP,2026-05,29978,False,0,,,True,True,0.063
EURGBP,2026-06,31521,False,0,,,True,True,0.054
EURGBP,2026-07,32816,False,0,,,True,True,0.053
EURGBP,2026-08,30150,False,0,,,True,True,0.06
EURGBP,2026-09,240,True,0,,,True,False,0.047
